platform,phase,source,text,likes,comments,shares,views,date,pre_sentiment,age,text_clean,language,fashion_category
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Love them!. Exactly what i was looking for. cozy, not too warm, fits comfortably and roomy without looking baggy. the print is beautiful. will definitely be buying more sleepwear from retailer! Intimate Lounge",0,0,0,0,,Positive,25.0,"Love them!. Exactly what i was looking for. cozy, not too warm, fits comfortably and roomy without looking baggy. the print is beautiful. will definitely be buying more sleepwear from retailer! Intimate Lounge",English,Accessories
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,nan. I love these shirts. ordered in 2 colors and they are great with leggings and skinny jeans and scarves. so comfortable and on me a little long but not too long!! the fabric is fabulous and a great weight. one of my favorites for sure. Tops Knits,1,0,0,0,,Positive,25.0,nan. I love these shirts. ordered in 2 colors and they are great with leggings and skinny jeans and scarves. so comfortable and on me a little long but not too long!! the fabric is fabulous and a great weight. one of my favorites for sure. Tops Knits,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Awkward hem. I tried on 4 different dresses and every one of them had a slightly different, awkward hem line. they were asymmetrical but only a tad bit so it just looked crooked. finally found one that wasn't so bad but decided not to purchase because the perfect fit for my arms was too big in the boobs. i am a curvy, athletic build, with broad shoulders and small waist, for your reference. Dresses Dresses",0,0,0,0,,Neutral,25.0,"Awkward hem. I tried on 4 different dresses and every one of them had a slightly different, awkward hem line. they were asymmetrical but only a tad bit so it just looked crooked. finally found one that wasn't so bad but decided not to purchase because the perfect fit for my arms was too big in the boobs. i am a curvy, athletic build, with broad shoulders and small waist, for your reference. Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Small up top. I am returning this dress as it looks pretty matronly once it's on. the top was also very tight in the arms and chest (i am 5'9"", 140lbs, and 34d). Dresses Dresses",0,0,0,0,,Positive,26.0,"Small up top. I am returning this dress as it looks pretty matronly once it's on. the top was also very tight in the arms and chest (i am 5'9"", 140lbs, and 34d). Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Great for all seasons. The dress looks great both in winter and summer, either paired with tights and a light jacket or on its own. it runs true to size--was able to buy it online. the fabric is great for all day wear--doesn't wrinkle too much.

the only con is that the darts over the breasts are a little pointy for my taste, but i still love the dress. Dresses Dresses",0,0,0,0,,Positive,23.0,"Great for all seasons. The dress looks great both in winter and summer, either paired with tights and a light jacket or on its own. it runs true to size--was able to buy it online. the fabric is great for all day wear--doesn't wrinkle too much. the only con is that the darts over the breasts are a little pointy for my taste, but i still love the dress. Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Beautiful. I love this dress, although the darting is terrible. the colors are much richer in person, it's a beautiful dress for events and has a nice weight so it doesn't feel too flimsy (since it is not lined). i really love the length of the sleeves and the swish of the skirt. however, the darting makes your bust have two little triangles- i really wish i could reseam the darting as it's a bit strange looking. Dresses Dresses",0,0,0,0,,Positive,26.0,"Beautiful. I love this dress, although the darting is terrible. the colors are much richer in person, it's a beautiful dress for events and has a nice weight so it doesn't feel too flimsy (since it is not lined). i really love the length of the sleeves and the swish of the skirt. however, the darting makes your bust have two little triangles- i really wish i could reseam the darting as it's a bit strange looking. Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"3-season skirt!. Adorable, well-made skirt! lined and very slimming. i had to size up b/c it runs a bit snug around the waist. however, it's worth it b/c this will match many long and short sleeve tops! Bottoms Skirts",4,0,0,0,,Positive,25.0,"3-season skirt!. Adorable, well-made skirt! lined and very slimming. i had to size up b/c it runs a bit snug around the waist. however, it's worth it b/c this will match many long and short sleeve tops! Bottoms Skirts",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Great top, but needs undershirt. I love this top! yes, it is quite transparent, but just needs a light colored cami (i like the reversible scoop and v-neck tanks at retailer)! it's incredibly soft and light for summer time. the black motif is more like a slate gray contemporary pattern. i also really like the sewn in v-neck line. it gives the shirt a more professional touch. i'll be wearing it for work with a dark blue blazer. Tops Blouses",0,0,0,0,,Positive,26.0,"Great top, but needs undershirt. I love this top! yes, it is quite transparent, but just needs a light colored cami (i like the reversible scoop and v-neck tanks at retailer)! it's incredibly soft and light for summer time. the black motif is more like a slate gray contemporary pattern. i also really like the sewn in v-neck line. it gives the shirt a more professional touch. i'll be wearing it for work with a dark blue blazer. Tops Blouses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Awesome top. I love love this top and bought it in both colors. it runs a tad big but fits me well. both l and xl fit me well, but the xl was longer so i have one in each size. i really like this top. it looks good, goes well with most pants especially blue, and is very comfortable. i am very happy with my purchase. Tops Knits",0,0,0,0,,Positive,26.0,"Awesome top. I love love this top and bought it in both colors. it runs a tad big but fits me well. both l and xl fit me well, but the xl was longer so i have one in each size. i really like this top. it looks good, goes well with most pants especially blue, and is very comfortable. i am very happy with my purchase. Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Too sheer. I bought both colors based on the reviews and really like the prints. however, they are too sheer. i don't want to wear a tank top, but you have to with these tops since they are so sheer. i can also see the fabric tearing easily, it is too delicate. i sent both colors back. what a waste because the prints and colors are good. these tops are also not for busty ladies. i have a big bust, and the top part didn't cover my entire bust and was awkward because the division between the fabrics would st Tops Blouses",2,0,0,0,,Negative,26.0,"Too sheer. I bought both colors based on the reviews and really like the prints. however, they are too sheer. i don't want to wear a tank top, but you have to with these tops since they are so sheer. i can also see the fabric tearing easily, it is too delicate. i sent both colors back. what a waste because the prints and colors are good. these tops are also not for busty ladies. i have a big bust, and the top part didn't cover my entire bust and was awkward because the division between the fabrics would st Tops Blouses",English,Western/Casual
