platform,text,likes,comments,shares,views,date,text_clean,is_fashion,language
Instagram,"Elegance that speaks of tradition and grace 💛
This 𝐍𝐞𝐩𝐚𝐥𝐢 𝐄𝐦𝐛𝐫𝐨𝐢𝐝𝐞𝐫𝐞𝐝 𝐕𝐞𝐥𝐯𝐞𝐭 𝐌𝐚𝐧𝐝𝐚𝐫𝐢𝐧-𝐂𝐨𝐥𝐥𝐚𝐫 𝐁𝐥𝐨𝐮𝐬𝐞 𝐰𝐢𝐭𝐡 𝐆𝐨𝐥𝐝 𝐏𝐢𝐩𝐢𝐧𝐠 is where timeless craftsmanship meets modern charm. Perfect for festive moments or elegant gatherings — it’s all about feeling confident, classy, and connected to your roots.

🖤 Made with premium velvet
🌼 Hand-embroidered gold detailing

✨ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐭𝐡𝐢𝐬 𝐥𝐨𝐨𝐤 𝐧𝐨𝐰 𝐚𝐭 𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦

Your next favorite outfit is just a click away! 💫

#Bhutib #ShopBhutib #NepaliFashion #EthnicElegance #VelvetBlouse #NepaliStyle #NepaliClothing #NepaliWear #TraditionalMeetsTrendy #NepaliDesign #EthnicChic #DesiVibes #CulturalStyle #NepaliWomenFashion #HandcraftedWithLove #VelvetVibes #LuxuryInDetails #EthnicOutfitGoals #FashionWithHeritage #NepaliDesignerWear #FestiveFashion",1,0,0,0,2025-12-20 17:24:34+00:00,"Elegance that speaks of tradition and grace 💛 This 𝐍𝐞𝐩𝐚𝐥𝐢 𝐄𝐦𝐛𝐫𝐨𝐢𝐝𝐞𝐫𝐞𝐝 𝐕𝐞𝐥𝐯𝐞𝐭 𝐌𝐚𝐧𝐝𝐚𝐫𝐢𝐧-𝐂𝐨𝐥𝐥𝐚𝐫 𝐁𝐥𝐨𝐮𝐬𝐞 𝐰𝐢𝐭𝐡 𝐆𝐨𝐥𝐝 𝐏𝐢𝐩𝐢𝐧𝐠 is where timeless craftsmanship meets modern charm. Perfect for festive moments or elegant gatherings — it’s all about feeling confident, classy, and connected to your roots. 🖤 Made with premium velvet 🌼 Hand-embroidered gold detailing ✨ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐭𝐡𝐢𝐬 𝐥𝐨𝐨𝐤 𝐧𝐨𝐰 𝐚𝐭 𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦 Your next favorite outfit is just a click away! 💫 #Bhutib #ShopBhutib #NepaliFashion #EthnicElegance #VelvetBlouse #NepaliStyle #NepaliClothing #NepaliWear #TraditionalMeetsTrendy #NepaliDesign #EthnicChic #DesiVibes #CulturalStyle #NepaliWomenFashion #HandcraftedWithLove #VelvetVibes #LuxuryInDetails #EthnicOutfitGoals #FashionWithHeritage #NepaliDesignerWear #FestiveFashion",True,English
Instagram,"✨ 𝐂𝐞𝐥𝐞𝐛𝐫𝐚𝐭𝐞 𝐭𝐫𝐚𝐝𝐢𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐭𝐢𝐦𝐞𝐥𝐞𝐬𝐬 𝐞𝐥𝐞𝐠𝐚𝐧𝐜𝐞 ✨

Introducing our𝐍𝐞𝐩𝐚𝐥𝐢 𝐓𝐚𝐬𝐡 𝐊𝐮𝐜𝐡𝐢𝐧 𝐂𝐨𝐚𝐭 𝐟𝐨𝐫 𝐖𝐨𝐦𝐞𝐧— a beautiful blend of heritage, craftsmanship, and modern comfort. Loved by Nepali women for its cultural grace and versatile style, this coat is perfect for festive moments, casual elegance, and everyday warmth.

Each piece reflects authentic Nepali artistry, designed to make you feel confident, graceful, and connected to tradition.

🛍️ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐨𝐮𝐫 𝐥𝐚𝐭𝐞𝐬𝐭 𝐜𝐨𝐥𝐥𝐞𝐜𝐭𝐢𝐨𝐧 𝐚𝐭 𝐁𝐡𝐮𝐭𝐢𝐛
👉 Visit 𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦 and bring home a piece of Nepali culture today.

#Bhutib #NepaliFashion #TashKuchin #NepaliTraditionalWear #NepaliWomenFashion #EthnicWear #TraditionalCoat #NepaliCulture #HandcraftedFashion #WomenOwnedBusiness #CulturalWear #WinterEthnicWear #ModernTradition #SustainableFashion #FashionWithMeaning #OnlineShoppingNepal #GlobalNepali #NepaliStyle #HeritageFashion #EthnicStyle #ShopOnline #SlowFashion #TraditionalOutfits #FashionForWomen",0,1,0,0,2025-12-20 10:18:51+00:00,"✨ 𝐂𝐞𝐥𝐞𝐛𝐫𝐚𝐭𝐞 𝐭𝐫𝐚𝐝𝐢𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐭𝐢𝐦𝐞𝐥𝐞𝐬𝐬 𝐞𝐥𝐞𝐠𝐚𝐧𝐜𝐞 ✨ Introducing our𝐍𝐞𝐩𝐚𝐥𝐢 𝐓𝐚𝐬𝐡 𝐊𝐮𝐜𝐡𝐢𝐧 𝐂𝐨𝐚𝐭 𝐟𝐨𝐫 𝐖𝐨𝐦𝐞𝐧— a beautiful blend of heritage, craftsmanship, and modern comfort. Loved by Nepali women for its cultural grace and versatile style, this coat is perfect for festive moments, casual elegance, and everyday warmth. Each piece reflects authentic Nepali artistry, designed to make you feel confident, graceful, and connected to tradition. 🛍️ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐨𝐮𝐫 𝐥𝐚𝐭𝐞𝐬𝐭 𝐜𝐨𝐥𝐥𝐞𝐜𝐭𝐢𝐨𝐧 𝐚𝐭 𝐁𝐡𝐮𝐭𝐢𝐛 👉 Visit 𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦 and bring home a piece of Nepali culture today. #Bhutib #NepaliFashion #TashKuchin #NepaliTraditionalWear #NepaliWomenFashion #EthnicWear #TraditionalCoat #NepaliCulture #HandcraftedFashion #WomenOwnedBusiness #CulturalWear #WinterEthnicWear #ModernTradition #SustainableFashion #FashionWithMeaning #OnlineShoppingNepal #GlobalNepali #NepaliStyle #HeritageFashion #EthnicStyle #ShopOnline #SlowFashion #TraditionalOutfits #FashionForWomen",True,English
Instagram,"Where tradition meets timeless elegance 🤍

Celebrate the beauty of 𝐍𝐞𝐰𝐚𝐫𝐢 𝐡𝐞𝐫𝐢𝐭𝐚𝐠𝐞 with our 𝐂𝐨𝐭𝐭𝐨𝐧 𝐂𝐡𝐚𝐮𝐛𝐚𝐧𝐝𝐢 𝐂𝐡𝐨𝐥𝐨 𝐖𝐨𝐦𝐞𝐧’𝐬 𝐓𝐨𝐩, featuring classic 𝐝𝐨𝐭 𝐩𝐚𝐭𝐭𝐞𝐫𝐧𝐬 and a graceful jacket-style silhouette. Crafted from breathable cotton, this piece blends comfort, culture, and everyday elegance — perfect for festivals or modern ethnic styling.

Support authentic craftsmanship and wear a story rooted in tradition.

🛍️ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 & 𝐬𝐡𝐨𝐩 𝐨𝐮𝐫 𝐥𝐚𝐭𝐞𝐬𝐭 𝐜𝐨𝐥𝐥𝐞𝐜𝐭𝐢𝐨𝐧 𝐚𝐭
👉 𝐡𝐭𝐭𝐩𝐬://𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦/

Don’t just admire it — 𝐦𝐚𝐤𝐞 𝐢𝐭 𝐲𝐨𝐮𝐫𝐬 𝐭𝐨𝐝𝐚𝐲

#Bhutib #BhutibStore #NewariDress #ChaubandiCholo #NewariCulture #NepaliTraditionalWear #NepaliFashion #EthnicWearNepal #HandcraftedNepal #NepaliWomenFashion #CulturalWear #TraditionalOutfit #NepaliClothingBrand #CottonWear #EthnicStyle #NepaliHeritage #FestivalWear #ModernEthnic #ShopNepali #NepaliBusiness #DotPatternDress",0,0,0,0,2025-12-18 15:09:13+00:00,"Where tradition meets timeless elegance 🤍 Celebrate the beauty of 𝐍𝐞𝐰𝐚𝐫𝐢 𝐡𝐞𝐫𝐢𝐭𝐚𝐠𝐞 with our 𝐂𝐨𝐭𝐭𝐨𝐧 𝐂𝐡𝐚𝐮𝐛𝐚𝐧𝐝𝐢 𝐂𝐡𝐨𝐥𝐨 𝐖𝐨𝐦𝐞𝐧’𝐬 𝐓𝐨𝐩, featuring classic 𝐝𝐨𝐭 𝐩𝐚𝐭𝐭𝐞𝐫𝐧𝐬 and a graceful jacket-style silhouette. Crafted from breathable cotton, this piece blends comfort, culture, and everyday elegance — perfect for festivals or modern ethnic styling. Support authentic craftsmanship and wear a story rooted in tradition. 🛍️ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 & 𝐬𝐡𝐨𝐩 𝐨𝐮𝐫 𝐥𝐚𝐭𝐞𝐬𝐭 𝐜𝐨𝐥𝐥𝐞𝐜𝐭𝐢𝐨𝐧 𝐚𝐭 👉 𝐡𝐭𝐭𝐩𝐬://𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦/ Don’t just admire it — 𝐦𝐚𝐤𝐞 𝐢𝐭 𝐲𝐨𝐮𝐫𝐬 𝐭𝐨𝐝𝐚𝐲 #Bhutib #BhutibStore #NewariDress #ChaubandiCholo #NewariCulture #NepaliTraditionalWear #NepaliFashion #EthnicWearNepal #HandcraftedNepal #NepaliWomenFashion #CulturalWear #TraditionalOutfit #NepaliClothingBrand #CottonWear #EthnicStyle #NepaliHeritage #FestivalWear #ModernEthnic #ShopNepali #NepaliBusiness #DotPatternDress",True,English
Instagram,"✨ 𝐂𝐞𝐥𝐞𝐛𝐫𝐚𝐭𝐞 𝐭𝐫𝐚𝐝𝐢𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐭𝐢𝐦𝐞𝐥𝐞𝐬𝐬 𝐞𝐥𝐞𝐠𝐚𝐧𝐜𝐞 ✨

Introducing our𝐍𝐞𝐩𝐚𝐥𝐢 𝐓𝐚𝐬𝐡 𝐊𝐮𝐜𝐡𝐢𝐧 𝐂𝐨𝐚𝐭 𝐟𝐨𝐫 𝐖𝐨𝐦𝐞𝐧— a beautiful blend of heritage, craftsmanship, and modern comfort. Loved by Nepali women for its cultural grace and versatile style, this coat is perfect for festive moments, casual elegance, and everyday warmth.

Each piece reflects authentic Nepali artistry, designed to make you feel confident, graceful, and connected to tradition.

🛍️ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐨𝐮𝐫 𝐥𝐚𝐭𝐞𝐬𝐭 𝐜𝐨𝐥𝐥𝐞𝐜𝐭𝐢𝐨𝐧 𝐚𝐭 𝐁𝐡𝐮𝐭𝐢𝐛
👉 Visit 𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦 and bring home a piece of Nepali culture today.

#Bhutib #NepaliFashion #TashKuchin #NepaliTraditionalWear #NepaliWomenFashion #EthnicWear #TraditionalCoat #NepaliCulture #HandcraftedFashion #WomenOwnedBusiness #SouthAsianFashion #CulturalWear #WinterEthnicWear #ModernTradition #SustainableFashion #FashionWithMeaning #OnlineShoppingNepal #GlobalNepali #NepaliStyle #HeritageFashion #EthnicStyle #ShopOnline #SlowFashion #TraditionalOutfits #FashionForWomen",1,0,0,0,2025-12-13 14:43:53+00:00,"✨ 𝐂𝐞𝐥𝐞𝐛𝐫𝐚𝐭𝐞 𝐭𝐫𝐚𝐝𝐢𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐭𝐢𝐦𝐞𝐥𝐞𝐬𝐬 𝐞𝐥𝐞𝐠𝐚𝐧𝐜𝐞 ✨ Introducing our𝐍𝐞𝐩𝐚𝐥𝐢 𝐓𝐚𝐬𝐡 𝐊𝐮𝐜𝐡𝐢𝐧 𝐂𝐨𝐚𝐭 𝐟𝐨𝐫 𝐖𝐨𝐦𝐞𝐧— a beautiful blend of heritage, craftsmanship, and modern comfort. Loved by Nepali women for its cultural grace and versatile style, this coat is perfect for festive moments, casual elegance, and everyday warmth. Each piece reflects authentic Nepali artistry, designed to make you feel confident, graceful, and connected to tradition. 🛍️ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐨𝐮𝐫 𝐥𝐚𝐭𝐞𝐬𝐭 𝐜𝐨𝐥𝐥𝐞𝐜𝐭𝐢𝐨𝐧 𝐚𝐭 𝐁𝐡𝐮𝐭𝐢𝐛 👉 Visit 𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦 and bring home a piece of Nepali culture today. #Bhutib #NepaliFashion #TashKuchin #NepaliTraditionalWear #NepaliWomenFashion #EthnicWear #TraditionalCoat #NepaliCulture #HandcraftedFashion #WomenOwnedBusiness #SouthAsianFashion #CulturalWear #WinterEthnicWear #ModernTradition #SustainableFashion #FashionWithMeaning #OnlineShoppingNepal #GlobalNepali #NepaliStyle #HeritageFashion #EthnicStyle #ShopOnline #SlowFashion #TraditionalOutfits #FashionForWomen",True,English
Instagram,"Elegance that speaks of tradition and grace 💛
This 𝐍𝐞𝐩𝐚𝐥𝐢 𝐄𝐦𝐛𝐫𝐨𝐢𝐝𝐞𝐫𝐞𝐝 𝐕𝐞𝐥𝐯𝐞𝐭 𝐌𝐚𝐧𝐝𝐚𝐫𝐢𝐧-𝐂𝐨𝐥𝐥𝐚𝐫 𝐁𝐥𝐨𝐮𝐬𝐞 𝐰𝐢𝐭𝐡 𝐆𝐨𝐥𝐝 𝐏𝐢𝐩𝐢𝐧𝐠 is where timeless craftsmanship meets modern charm. Perfect for festive moments or elegant gatherings — it’s all about feeling confident, classy, and connected to your roots.

🖤 Made with premium velvet
🌼 Hand-embroidered gold detailing

✨ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐭𝐡𝐢𝐬 𝐥𝐨𝐨𝐤 𝐧𝐨𝐰 𝐚𝐭 𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦

Your next favorite outfit is just a click away! 💫

#Bhutib #ShopBhutib #NepaliFashion #EthnicElegance #VelvetBlouse #NepaliStyle #NepaliClothing #NepaliWear #TraditionalMeetsTrendy #NepaliDesign #EthnicChic #DesiVibes #CulturalStyle #NepaliWomenFashion #HandcraftedWithLove #VelvetVibes #LuxuryInDetails #EthnicOutfitGoals #FashionWithHeritage #NepaliDesignerWear #FestiveFashion #SupportLocalBrands",0,0,0,0,2025-11-22 19:03:56+00:00,"Elegance that speaks of tradition and grace 💛 This 𝐍𝐞𝐩𝐚𝐥𝐢 𝐄𝐦𝐛𝐫𝐨𝐢𝐝𝐞𝐫𝐞𝐝 𝐕𝐞𝐥𝐯𝐞𝐭 𝐌𝐚𝐧𝐝𝐚𝐫𝐢𝐧-𝐂𝐨𝐥𝐥𝐚𝐫 𝐁𝐥𝐨𝐮𝐬𝐞 𝐰𝐢𝐭𝐡 𝐆𝐨𝐥𝐝 𝐏𝐢𝐩𝐢𝐧𝐠 is where timeless craftsmanship meets modern charm. Perfect for festive moments or elegant gatherings — it’s all about feeling confident, classy, and connected to your roots. 🖤 Made with premium velvet 🌼 Hand-embroidered gold detailing ✨ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐭𝐡𝐢𝐬 𝐥𝐨𝐨𝐤 𝐧𝐨𝐰 𝐚𝐭 𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦 Your next favorite outfit is just a click away! 💫 #Bhutib #ShopBhutib #NepaliFashion #EthnicElegance #VelvetBlouse #NepaliStyle #NepaliClothing #NepaliWear #TraditionalMeetsTrendy #NepaliDesign #EthnicChic #DesiVibes #CulturalStyle #NepaliWomenFashion #HandcraftedWithLove #VelvetVibes #LuxuryInDetails #EthnicOutfitGoals #FashionWithHeritage #NepaliDesignerWear #FestiveFashion #SupportLocalBrands",True,English
Instagram,"Little Pieces Of Paradise.
@balan_traders 
.
.
#balantraders #nepaliwomenfashion #explorenepal #earing #somethingdifferent #onlineshoppingnepal
#jwellery #designer #women #earing #koreanearing #nepalifashion 
#earrings #jewelry #fashion #handmade #jewellery #accessories
#necklace #style",6,0,0,0,2023-12-08 09:58:38+00:00,Little Pieces Of Paradise. . . #balantraders #nepaliwomenfashion #explorenepal #earing #somethingdifferent #onlineshoppingnepal #jwellery #designer #women #earing #koreanearing #nepalifashion #earrings #jewelry #fashion #handmade #jewellery #accessories #necklace #style,True,English
Instagram,"Flounce dress. 
Size: Xs, S, M 
❌❌❌SOLD OUT❌❌❌

#onlineshopnepal #fashion #fashionstyle #nepaliwomenfashion #wearwhatyoulove #wearwhatmakesyouhappy #onlinestore #hanfuapparel #nepal",15,0,0,0,2022-02-21 14:37:39+00:00,"Flounce dress. Size: Xs, S, M ❌❌❌SOLD OUT❌❌❌ #onlineshopnepal #fashion #fashionstyle #nepaliwomenfashion #wearwhatyoulove #wearwhatmakesyouhappy #onlinestore #hanfuapparel #nepal",True,English
Instagram,"Satin dress. 
colors available

#onlineshopnepal #onlinestore #onlinebusiness #fashion #fashionstyle  #nepaliwomenfashion #wearwhatyoulove #wearwhatmakesyouhappy #hanfuapparel #nepal",17,0,0,0,2022-02-21 14:19:33+00:00,Satin dress. colors available #onlineshopnepal #onlinestore #onlinebusiness #fashion #fashionstyle #nepaliwomenfashion #wearwhatyoulove #wearwhatmakesyouhappy #hanfuapparel #nepal,True,English
Instagram,"V neck floral sleeve dress. 
Size: Xs, S, M, L

#onlineshopnepal #onlinestore #onlineshopping #fashion #fashionstyle #nepaliwomenfashion #wearwhatyoulove #wearwhatmakesyouhappy #nepal",16,1,0,0,2022-02-21 14:10:19+00:00,"V neck floral sleeve dress. Size: Xs, S, M, L #onlineshopnepal #onlinestore #onlineshopping #fashion #fashionstyle #nepaliwomenfashion #wearwhatyoulove #wearwhatmakesyouhappy #nepal",True,English
Instagram,"Asymmetrical shoulder  mesh dress. 
Size: Xs, S, M, L

#onlineshopnepal #nepaliwomenfashion #womenfashion #wearwhatyoulove #wearwhatmakesyouhappy #fashion #fashionstyle #onlinebusiness #nepal",10,0,0,0,2022-02-19 14:38:56+00:00,"Asymmetrical shoulder mesh dress. Size: Xs, S, M, L #onlineshopnepal #nepaliwomenfashion #womenfashion #wearwhatyoulove #wearwhatmakesyouhappy #fashion #fashionstyle #onlinebusiness #nepal",True,English
Instagram,"Tube mesh top. 
Size: Xs, S, M, L

#onlineshopnepal #nepaliwomenfashion #fashion #style #stylefashion #wearwhatyoulove #onlinebusiness #nepal",20,0,0,0,2022-02-17 04:01:49+00:00,"Tube mesh top. Size: Xs, S, M, L #onlineshopnepal #nepaliwomenfashion #fashion #style #stylefashion #wearwhatyoulove #onlinebusiness #nepal",True,English
Instagram,"Button  Wrap Dress.
Size:XS,S,M,L
#onlineshopnepal #nepalifashion #nepaliwomenfashion #fashionstyle #wearwhatyoulove #wearwhatmakesyouhappy #onlinebusiness #nepal",17,0,0,0,2022-02-16 15:52:44+00:00,"Button Wrap Dress. Size:XS,S,M,L #onlineshopnepal #nepalifashion #nepaliwomenfashion #fashionstyle #wearwhatyoulove #wearwhatmakesyouhappy #onlinebusiness #nepal",True,English
Instagram,"Off the shoulder jumpsuit. 
Size: Xs, S, M, L

#onlineshopnepal #nepalifashion #nepaliwomenfashion #fashionstyle #wearwhatyoulove #wearwhatmakesyouhappy #onlinebusiness #nepal",15,0,0,0,2022-02-15 06:14:08+00:00,"Off the shoulder jumpsuit. Size: Xs, S, M, L #onlineshopnepal #nepalifashion #nepaliwomenfashion #fashionstyle #wearwhatyoulove #wearwhatmakesyouhappy #onlinebusiness #nepal",True,English
Instagram,"over knee heeled boots.
Size: EUR35, EUR36, EUR37, EUR38, EUR39, EUR40, EUR41

#onlineshopnepal #nepalifashion #fashion #fashionstyle #wearwhatmakesyouhappy #wearwhatyoulove #onlinebusiness #nepaliwomenfashion #nepal",12,1,0,0,2022-02-12 15:26:30+00:00,"over knee heeled boots. Size: EUR35, EUR36, EUR37, EUR38, EUR39, EUR40, EUR41 #onlineshopnepal #nepalifashion #fashion #fashionstyle #wearwhatmakesyouhappy #wearwhatyoulove #onlinebusiness #nepaliwomenfashion #nepal",True,English
Instagram,#photography #photograph  #sonyalphaphotography #fashionphotography #glamourshots #traditionalwear #southasianfashion #southasianculture #southasia #nepalidesign #nepalifashion #nepaliwomen #nepali #nepaliinaus #Nepal #australia #SouthAustralia #adelaide #nepaliwear #shotinsonyalpha #portraitphotography #glamour #glamourphotoshoot #nepaliwomeninaustralia #nepaliwomenfashion,2,0,0,0,2021-10-27 03:56:54+00:00,#photography #photograph #sonyalphaphotography #fashionphotography #glamourshots #traditionalwear #southasianfashion #southasianculture #southasia #nepalidesign #nepalifashion #nepaliwomen #nepali #nepaliinaus #Nepal #australia #SouthAustralia #adelaide #nepaliwear #shotinsonyalpha #portraitphotography #glamour #glamourphotoshoot #nepaliwomeninaustralia #nepaliwomenfashion,True,English
Instagram,"Beautiful Chocker Necklace with Earrings 
Silver Oxidised Necklace 
DM us For order 
Delivery all over Nepal 
#oxidisedjewellery #silverjewelry 
#trendingjwellery #nepaliwomenfashion",16,0,0,0,2021-09-12 13:38:58+00:00,Beautiful Chocker Necklace with Earrings Silver Oxidised Necklace DM us For order Delivery all over Nepal #oxidisedjewellery #silverjewelry #trendingjwellery #nepaliwomenfashion,True,English
Instagram,"✨ Orchid Nepal Collection ✨

💰 Price: RS 4690

Elegant Lehenga–Blouse–Dupatta Set perfect for weddings & festive occasions 💃
👗 Lehenga: Gold crush fabric | Plain | Flair 5 m | Length 41 | Waist up to 42
👚 Blouse: Gold crush with sequin & thread embroidery | 1 m (unstiched)
🧣 Dupatta: Gold crush with embroidery | 2.4 m
📦 Includes: Lehenga + Blouse + Dupatta
⚖️ Weight: ~1.12 kg
📦 Ready to dispatch
🚚 Delivery all over Nepal & worldwide
#OrchidNepal #OrchidNepalCollection #LehengaNepal #WeddingWearNepal #EthnicWearNepal ✨",-1,0,0,0,2026-03-31 13:46:29+00:00,✨ Orchid Nepal Collection ✨ 💰 Price: RS 4690 Elegant Lehenga–Blouse–Dupatta Set perfect for weddings & festive occasions 💃 👗 Lehenga: Gold crush fabric | Plain | Flair 5 m | Length 41 | Waist up to 42 👚 Blouse: Gold crush with sequin & thread embroidery | 1 m (unstiched) 🧣 Dupatta: Gold crush with embroidery | 2.4 m 📦 Includes: Lehenga + Blouse + Dupatta ⚖️ Weight: ~1.12 kg 📦 Ready to dispatch 🚚 Delivery all over Nepal & worldwide #OrchidNepal #OrchidNepalCollection #LehengaNepal #WeddingWearNepal #EthnicWearNepal ✨,True,English
Instagram,"✨ Orchid Nepal Collection ✨
A beautifully designed Lehenga–Blouse–Dupatta Set crafted for festive gatherings and special celebrations, featuring elegant ruffle styling and sequin detailing.
💰 Price: RS 4020
Lehenga (Fully Stitched)
• Fabric: Faux georgette
• Ruffle style design
• Soft micro lining
• Canvas stitched
• Flair: 8.5 meters
• Fits up to size 44
Blouse (Unstitched)
• Soft net fabric
• Thread & sequin work
• Micro lining
• Fits up to size 42
Dupatta
• Faux georgette
• Length: 2.2 meters
• Weight: Approx. 1.3 kg
• Ready to dispatch
⚠️ Minor colour variation possible due to lighting
🚚 Delivery all over Nepal & worldwide
#OrchidNepal #OrchidNepalCollection #LehengaNepal #FestiveWearNepal",-1,0,0,0,2026-02-27 05:30:57+00:00,"✨ Orchid Nepal Collection ✨ A beautifully designed Lehenga–Blouse–Dupatta Set crafted for festive gatherings and special celebrations, featuring elegant ruffle styling and sequin detailing. 💰 Price: RS 4020 Lehenga (Fully Stitched) • Fabric: Faux georgette • Ruffle style design • Soft micro lining • Canvas stitched • Flair: 8.5 meters • Fits up to size 44 Blouse (Unstitched) • Soft net fabric • Thread & sequin work • Micro lining • Fits up to size 42 Dupatta • Faux georgette • Length: 2.2 meters • Weight: Approx. 1.3 kg • Ready to dispatch ⚠️ Minor colour variation possible due to lighting 🚚 Delivery all over Nepal & worldwide #OrchidNepal #OrchidNepalCollection #LehengaNepal #FestiveWearNepal",True,English
Instagram,"✨ Orchid Nepal Collection ✨
An elegant Lehenga–Blouse–Dupatta Set crafted in silk-finish fabric with detailed sequins and zari-style thread embroidery. Designed for festive gatherings and special occasions with a structured silhouette.

Lehenga (Full Stitched)
• Silk-finish fabric
• Sequins & thread embroidery
• Length: 42""
• Waist: Up to 42""
• Cotton inner
• 3 meter flair
• Zip closure with dori latkan
• Stitched with canvas support

Blouse (Unstitched)
• Matching embroidered fabric
• Length: 1 meter

Dupatta
• Matching embroidered fabric
• Designer lace border
• Length: 2.25 meter

• Weight: Approx. 1 kg

🚚 Delivery all over Nepal & worldwide

#OrchidNepal #OrchidNepalCollection #LehengaNepal #WeddingWearNepal #FestiveWearNepal",-1,0,0,0,2026-02-15 16:20:23+00:00,"✨ Orchid Nepal Collection ✨ An elegant Lehenga–Blouse–Dupatta Set crafted in silk-finish fabric with detailed sequins and zari-style thread embroidery. Designed for festive gatherings and special occasions with a structured silhouette. Lehenga (Full Stitched) • Silk-finish fabric • Sequins & thread embroidery • Length: 42"" • Waist: Up to 42"" • Cotton inner • 3 meter flair • Zip closure with dori latkan • Stitched with canvas support Blouse (Unstitched) • Matching embroidered fabric • Length: 1 meter Dupatta • Matching embroidered fabric • Designer lace border • Length: 2.25 meter • Weight: Approx. 1 kg 🚚 Delivery all over Nepal & worldwide #OrchidNepal #OrchidNepalCollection #LehengaNepal #WeddingWearNepal #FestiveWearNepal",True,English
