platform,phase,source,text,likes,comments,shares,views,date,pre_sentiment,age,text_clean,language,fashion_category
Instagram,Phase1,Nepal_Primary,"✨ Orchid Nepal Collection | Dashain Exclusive ✨

Celebrate this Dashain in style with our Premium Pure Chinon Silk 3-Piece Set 💃🌸. Designed for elegance and comfort, it’s perfect for festive gatherings & special occasions.

👗 Kurta: Pure Chinon Silk with heavy sequin embroidery, micro inner, 42” length
👖 Plazo: Pure Chinon Silk with embroidery, full flair, micro inner, 40” length (fully stitched)
🧣 Dupatta: Pure Chinon Silk with sequin embroidery, 2.2 mtr length
📏 Sizes: M(38), L(40), XL(42), XXL(44)
⚖️ Weight: ~950 gm
💸 Price: RS 3520/-

🌸 Premium Quality | Ready to Wear | Ready to Dispatch
🌍 Delivery all over Nepal & Worldwide

#OrchidNepal #OrchidNepalCollection #Dashain2025 #FestiveFashionNepal #OrchidStyle",-1,1,0,0,2025-09-14T09:54:02.000Z,,,"✨ Orchid Nepal Collection | Dashain Exclusive ✨ Celebrate this Dashain in style with our Premium Pure Chinon Silk 3-Piece Set 💃🌸. Designed for elegance and comfort, it’s perfect for festive gatherings & special occasions. 👗 Kurta: Pure Chinon Silk with heavy sequin embroidery, micro inner, 42” length 👖 Plazo: Pure Chinon Silk with embroidery, full flair, micro inner, 40” length (fully stitched) 🧣 Dupatta: Pure Chinon Silk with sequin embroidery, 2.2 mtr length 📏 Sizes: M(38), L(40), XL(42), XXL(44) ⚖️ Weight: ~950 gm 💸 Price: RS 3520/- 🌸 Premium Quality | Ready to Wear | Ready to Dispatch 🌍 Delivery all over Nepal & Worldwide #OrchidNepal #OrchidNepalCollection #Dashain2025 #FestiveFashionNepal #OrchidStyle",English,Traditional/Ethnic
Instagram,Phase1,Nepal_Primary,"✨ Orchid Nepal Collection | Dashain Exclusive ✨

Celebrate Dashain in style with this Faux Georgette 3-piece suit set 🌸💃. A perfect blend of elegance and tradition, designed for festive gatherings.

👗 Kurta: Faux Georgette with cotton thread embroidery + GPO lace, silk inner (50” length)
👖 Plazo: Faux Georgette, full flair with embroidery + GPO lace (40” length)
🧣 Dupatta: Faux Georgette with GPO lace border (2.2 mtr)
📏 Sizes: S(36), M(38), L(40), XL(42), XXL(44)
⚖️ Weight: ~800 gm
💸 Price: RS 2850/-

🌸 Premium Quality | Fully Stitched | Ready to Dispatch
🌍 Delivery all over Nepal & Worldwide

#OrchidNepal #OrchidNepalCollection #Dashain2025 #FestiveFashionNepal #OrchidStyle",-1,2,0,0,2025-09-13T15:07:57.000Z,,,"✨ Orchid Nepal Collection | Dashain Exclusive ✨ Celebrate Dashain in style with this Faux Georgette 3-piece suit set 🌸💃. A perfect blend of elegance and tradition, designed for festive gatherings. 👗 Kurta: Faux Georgette with cotton thread embroidery + GPO lace, silk inner (50” length) 👖 Plazo: Faux Georgette, full flair with embroidery + GPO lace (40” length) 🧣 Dupatta: Faux Georgette with GPO lace border (2.2 mtr) 📏 Sizes: S(36), M(38), L(40), XL(42), XXL(44) ⚖️ Weight: ~800 gm 💸 Price: RS 2850/- 🌸 Premium Quality | Fully Stitched | Ready to Dispatch 🌍 Delivery all over Nepal & Worldwide #OrchidNepal #OrchidNepalCollection #Dashain2025 #FestiveFashionNepal #OrchidStyle",English,Traditional/Ethnic
Instagram,Phase1,Nepal_Primary,"✨ Orchid Nepal Collection | Dashain Special ✨

Step into the festivities in pure elegance 🌸. Our Crunchy Silk Gown Set brings the perfect mix of comfort & grandeur for this Dashain season 💕.

👗 Gown: Crunchy silk, 4 mtr flair, sequin embroidery, heavy micro cotton inner, full sleeves (48–49 inch)
👖 Pant: Crunchy silk, 40–41 inch length
🧣 Dupatta: Matching crunchy silk with sequin embroidery (2.1 mtr)
📏 Sizes: M(38), L(40), XL(42), XXL(44)
⚖️ Weight: ~1kg
💸 Price: RS 3520/-

🌸 Premium Quality | Fully Stitched | Ready to Dispatch
🌍 Delivery across Nepal & Worldwide

#OrchidNepal #OrchidNepalCollection #DashainWear #FestiveFashionNepal #EthnicElegance",-1,0,0,0,2025-09-13T15:04:03.000Z,,,"✨ Orchid Nepal Collection | Dashain Special ✨ Step into the festivities in pure elegance 🌸. Our Crunchy Silk Gown Set brings the perfect mix of comfort & grandeur for this Dashain season 💕. 👗 Gown: Crunchy silk, 4 mtr flair, sequin embroidery, heavy micro cotton inner, full sleeves (48–49 inch) 👖 Pant: Crunchy silk, 40–41 inch length 🧣 Dupatta: Matching crunchy silk with sequin embroidery (2.1 mtr) 📏 Sizes: M(38), L(40), XL(42), XXL(44) ⚖️ Weight: ~1kg 💸 Price: RS 3520/- 🌸 Premium Quality | Fully Stitched | Ready to Dispatch 🌍 Delivery across Nepal & Worldwide #OrchidNepal #OrchidNepalCollection #DashainWear #FestiveFashionNepal #EthnicElegance",English,Traditional/Ethnic
Instagram,Phase1,Nepal_Primary,"✨ Orchid Nepal Collection | Dashain Special ✨

Step into festive elegance 🌸 with our Heavy Chinon Silk Gown Set, crafted to make you stand out this Dashain. 💕

👗 Gown: Pure Chinon Silk, heavy 5mm sequin embroidery, attached pad, 51–53 inch length, 3 mtr flair
👖 Pant: Heavy butter silk with embroidery & elastic fit (40–41 inch)
🧣 Dupatta: Pure Chinon Silk with sequin embroidery, full-stitched (2.1 mtr)
📏 Sizes: M(38), L(40), XL(42) with margin
⚖️ Weight: 800 gm
💸 Price: RS 3690/-

🌸 Premium Quality | Fully Stitched | Ready to Dispatch
🌍 Delivery across Nepal & Worldwide

#OrchidNepal #OrchidNepalCollection #DashainWear #FestiveFashionNepal #PlusSizeKurtisNepal #NepalFashion",-1,4,0,0,2025-09-13T15:02:03.000Z,,,"✨ Orchid Nepal Collection | Dashain Special ✨ Step into festive elegance 🌸 with our Heavy Chinon Silk Gown Set, crafted to make you stand out this Dashain. 💕 👗 Gown: Pure Chinon Silk, heavy 5mm sequin embroidery, attached pad, 51–53 inch length, 3 mtr flair 👖 Pant: Heavy butter silk with embroidery & elastic fit (40–41 inch) 🧣 Dupatta: Pure Chinon Silk with sequin embroidery, full-stitched (2.1 mtr) 📏 Sizes: M(38), L(40), XL(42) with margin ⚖️ Weight: 800 gm 💸 Price: RS 3690/- 🌸 Premium Quality | Fully Stitched | Ready to Dispatch 🌍 Delivery across Nepal & Worldwide #OrchidNepal #OrchidNepalCollection #DashainWear #FestiveFashionNepal #PlusSizeKurtisNepal #NepalFashion",English,Traditional/Ethnic
Instagram,Phase1,Nepal_Primary,"""Sangeet bagi rahancha"" #Fusionnepal
at #Mh_lounge_and_bar #bagarkot",2,0,0,0,2026-04-22T12:32:33.000Z,,,"""Sangeet bagi rahancha"" #Fusionnepal at #Mh_lounge_and_bar #bagarkot",English,Indo-Western/Fusion
Instagram,Phase1,Nepal_Primary,"🌟 Chancen durch digitale Bildung – Fragrance Computer Class 🌟
In Kooperation mit Fusion Nepal entsteht im Kathmandu-Tal ein Lernraum, der Menschen neue Perspektiven eröffnet: ""Fragrance Computer Class – Digital Skills for Opportunities"" 💻✨ Hier erhalten Erwachsene jeden Alters, die am lokalen Arbeitsmarkt bisher kaum Chancen hatten, erstmals Zugang zu digitalem Wissen. Viele von ihnen sitzen zum ersten Mal an einem Laptop – und machen Schritte, die ihre Zukunft nachhaltig verändern können. ✨
📚 Was hier entsteht:
✨ Offene Lernzeiten & strukturierte Computerkurse
✨ Office-Grundlagen, Schreiben, Internetrecherche
✨ Bewerbungs- & Interviewtraining
✨ Zeit- & Selbstmanagement für den Berufsalltag
Und ab dem neuen Schuljahr im April profitieren auch Schüler*innen staatlicher Schulen – mit Zugang zu digitalen Basiskompetenzen und E‑Learning‑Möglichkeiten. 🎒💻
🔥 Warum uns das wichtig ist:
Weil digitale Fähigkeiten heute darüber entscheiden können, ob jemand einen Job findet, sich weiterbilden kann oder neue Hoffnung schöpft. Fusion Nepal schafft einen Ort, an dem genau das möglich wird: Lernen, wachsen, Zukunft entwickeln.
Wir unterstützen die Initiative mit Laptops, Möbeln, Lernmaterialien und der Finanzierung der laufenden Kosten. Doch der entscheidende Schritt kommt von den Menschen selbst: Sie trauen sich zu lernen – und trauen sich, an ihre Zukunft zu glauben. 🌱

#FusionNepal #Menschenimdialog #LetsLearn #ImpactAlliance #Empowerment #FragranceComputerClass #DigitalSkills #LearnAndGrow #HelfenX3",16,1,0,0,2026-03-22T14:20:53.000Z,,,"🌟 Chancen durch digitale Bildung – Fragrance Computer Class 🌟 In Kooperation mit Fusion Nepal entsteht im Kathmandu-Tal ein Lernraum, der Menschen neue Perspektiven eröffnet: ""Fragrance Computer Class – Digital Skills for Opportunities"" 💻✨ Hier erhalten Erwachsene jeden Alters, die am lokalen Arbeitsmarkt bisher kaum Chancen hatten, erstmals Zugang zu digitalem Wissen. Viele von ihnen sitzen zum ersten Mal an einem Laptop – und machen Schritte, die ihre Zukunft nachhaltig verändern können. ✨ 📚 Was hier entsteht: ✨ Offene Lernzeiten & strukturierte Computerkurse ✨ Office-Grundlagen, Schreiben, Internetrecherche ✨ Bewerbungs- & Interviewtraining ✨ Zeit- & Selbstmanagement für den Berufsalltag Und ab dem neuen Schuljahr im April profitieren auch Schüler*innen staatlicher Schulen – mit Zugang zu digitalen Basiskompetenzen und E‑Learning‑Möglichkeiten. 🎒💻 🔥 Warum uns das wichtig ist: Weil digitale Fähigkeiten heute darüber entscheiden können, ob jemand einen Job findet, sich weiterbilden kann oder neue Hoffnung schöpft. Fusion Nepal schafft einen Ort, an dem genau das möglich wird: Lernen, wachsen, Zukunft entwickeln. Wir unterstützen die Initiative mit Laptops, Möbeln, Lernmaterialien und der Finanzierung der laufenden Kosten. Doch der entscheidende Schritt kommt von den Menschen selbst: Sie trauen sich zu lernen – und trauen sich, an ihre Zukunft zu glauben. 🌱 #FusionNepal #Menschenimdialog #LetsLearn #ImpactAlliance #Empowerment #FragranceComputerClass #DigitalSkills #LearnAndGrow #HelfenX3",English,Western/Casual
Instagram,Phase1,Nepal_Primary,"Auch in diesem Jahr hat der heftige Regen in Nepal schwere Schäden verursacht.
Das Wasser stieg plötzlich – innerhalb weniger Minuten stand der gesamte Boden des Zentrums unter Wasser. Kleidung, Teppiche und Spielzeug wurden zerstört.

Trotz Krankheit und Feiertagen hat das Team rund um Laxmi in den letzten Tagen unermüdlich gearbeitet: Sie haben Schmutz entfernt, Räume gereinigt und das Zentrum Stück für Stück wieder aufgebaut.

Die gute Nachricht:
Die Schneiderinnenkurse im Obergeschoss konnten heute wieder starten.

Die traurige:
Der Kinderraum ist stark beschädigt – Teppiche, Stoffe und Spielzeug sind verloren. Damit die Kinder bald wieder einen sicheren Ort zum Lernen und Spielen haben, wollen wir beim Wiederaufbau helfen.

#AshavadiProject #FusionNepal #NepalFloods #HilfeVorOrt #FrauenStärken #KinderSchützen #Solidarität",11,0,0,0,2025-10-08T09:27:09.000Z,,,"Auch in diesem Jahr hat der heftige Regen in Nepal schwere Schäden verursacht. Das Wasser stieg plötzlich – innerhalb weniger Minuten stand der gesamte Boden des Zentrums unter Wasser. Kleidung, Teppiche und Spielzeug wurden zerstört. Trotz Krankheit und Feiertagen hat das Team rund um Laxmi in den letzten Tagen unermüdlich gearbeitet: Sie haben Schmutz entfernt, Räume gereinigt und das Zentrum Stück für Stück wieder aufgebaut. Die gute Nachricht: Die Schneiderinnenkurse im Obergeschoss konnten heute wieder starten. Die traurige: Der Kinderraum ist stark beschädigt – Teppiche, Stoffe und Spielzeug sind verloren. Damit die Kinder bald wieder einen sicheren Ort zum Lernen und Spielen haben, wollen wir beim Wiederaufbau helfen. #AshavadiProject #FusionNepal #NepalFloods #HilfeVorOrt #FrauenStärken #KinderSchützen #Solidarität",English,Indo-Western/Fusion
Instagram,Phase1,Nepal_Primary,"Neuigkeiten aus Balkhu, Nepal. 🇳🇵 
Unsere Partnerin Laxmi von FUSION schickt uns regelmäßig Updates und jedes Mal berührt es uns aufs Neue, was dort entsteht.
32 Frauen besuchen inzwischen das kostenlose Nähtraining, viele zum ersten Mal überhaupt in einem Lernumfeld.
Gleich nebenan wachsen die Mauern von 10 neuen Häusern  für Familien, die bisher unter Planen gelebt haben.
Ein Schritt nach dem anderen. Gemeinsam.

#ashavadiproject #fusionnepal #frauenstärken #zukunftbauen #balkhu #nepal #ngo #ehrenamt",15,2,0,0,2025-07-13T13:33:09.000Z,,,"Neuigkeiten aus Balkhu, Nepal. 🇳🇵 Unsere Partnerin Laxmi von FUSION schickt uns regelmäßig Updates und jedes Mal berührt es uns aufs Neue, was dort entsteht. 32 Frauen besuchen inzwischen das kostenlose Nähtraining, viele zum ersten Mal überhaupt in einem Lernumfeld. Gleich nebenan wachsen die Mauern von 10 neuen Häusern für Familien, die bisher unter Planen gelebt haben. Ein Schritt nach dem anderen. Gemeinsam. #ashavadiproject #fusionnepal #frauenstärken #zukunftbauen #balkhu #nepal #ngo #ehrenamt",English,Indo-Western/Fusion
Instagram,Phase1,Nepal_Primary,"Steelcase Personality Plus Task Mesh Chair with Headrest
Discover the Steelcase Personality Plus Chair, where innovative design meets personal customization. This chair offers exceptional ergonomic support while allowing you to express your individual style, making it a standout choice for any modern workspace.Transform your office with the Steelcase Personality Plus Chair, available now at Fusion Furniture. Experience the perfect blend of comfort and personality!#kathmandufurniture #fusionnepal #Steelcase #SitBetter #furnitureinnepal #WorkBetter #officechairs #OfficeFurniture",0,0,0,0,2025-06-13T07:13:37.000Z,,,"Steelcase Personality Plus Task Mesh Chair with Headrest Discover the Steelcase Personality Plus Chair, where innovative design meets personal customization. This chair offers exceptional ergonomic support while allowing you to express your individual style, making it a standout choice for any modern workspace. Transform your office with the Steelcase Personality Plus Chair, available now at Fusion Furniture. Experience the perfect blend of comfort and personality! #kathmandufurniture #fusionnepal #Steelcase #SitBetter #furnitureinnepal #WorkBetter #officechairs #OfficeFurniture",English,Indo-Western/Fusion
Instagram,Phase1,Nepal_Primary,"Discover the Steelcase Personality Plus Chair, where innovative design meets personal customization. This chair offers exceptional ergonomic support while allowing you to express your individual style, making it a standout choice for any modern workspace.

Transform your office with the Steelcase Personality Plus Chair, available now at Fusion Furniture. Experience the perfect blend of comfort and personality!

#kathmandufurniture #fusionnepal #Steelcase #SitBetter #furnitureinnepal #WorkBetter #officechairs #OfficeFurniture",0,0,0,0,2025-06-02T05:15:55.000Z,,,"Discover the Steelcase Personality Plus Chair, where innovative design meets personal customization. This chair offers exceptional ergonomic support while allowing you to express your individual style, making it a standout choice for any modern workspace. Transform your office with the Steelcase Personality Plus Chair, available now at Fusion Furniture. Experience the perfect blend of comfort and personality! #kathmandufurniture #fusionnepal #Steelcase #SitBetter #furnitureinnepal #WorkBetter #officechairs #OfficeFurniture",English,Indo-Western/Fusion
Instagram,Phase1,Nepal_Primary,"💛 Wusstest Du, dass wir mit dem Mindfulness Trekking in Nepal nicht nur Dich stärken – sondern auch Frauen vor Ort?

🤝🏼✨ In Kooperation mit @ashavadi.project unterstützen wir das Projekt FUSION, eine Schneiderinnen-Ausbildung im Slumviertel Balkhu in Kathmandu.🧵🇳🇵

Hier leben viele Frauen mit ihren Kindern unter extrem schweren Lebensbedingungen in großer Armut – ohne geregeltes Einkommen, ohne Perspektive.

Was das Projekt leistet:
🧵 Frauen lernen in einer fundierten Ausbildung das Schneiderhandwerk
🖇️ Sie bekommen auch Business-Basics an die Hand
👗 Nach der Ausbildung können sie im Co-Working-Space erste Aufträge umsetzen
🌱 Ziel: Wirtschaftliche Unabhängigkeit & ein selbstbestimmtes Leben - auch für ihre Kinder

💛 Deshalb fließt ein großer Teil unseres Gewinns in dieses Projekt.💛

Wenn Du also mit uns reist, unterstützt Du nicht nur Deine eigene Entwicklung, sondern auch die von  Frauen in schweren Lebenssituationen - auf der anderen Seite der Welt.

📅 Termine:
23.03. – 06.04.2026: Langtang
8.04. - 22.04.2026: Poon Hill

ℹ️ Online-Infoabend: 29.06. um 19:00 Uhr 
(für eine Anmeldung schreib uns einfach an 🫶🏼)

Alle Infos zu den Reisen & zur Anmeldung:
www.wanderwohl.de/nepal-trekking

#ichfühlmichwanderwohl
📷 @ashavadi.project 
⸻

#wanderwohl #nepal #trekkingreise #mindfultrekking #frauenstärken #empowerment #ashavadiproject #fusionnepal #perspektivenschaffen #gemeinsamistbesser #wandern #wanderlust #achtsamkeit",41,0,0,0,2025-05-31T06:10:00.000Z,,,"💛 Wusstest Du, dass wir mit dem Mindfulness Trekking in Nepal nicht nur Dich stärken – sondern auch Frauen vor Ort? 🤝🏼✨ In Kooperation mit .project unterstützen wir das Projekt FUSION, eine Schneiderinnen-Ausbildung im Slumviertel Balkhu in Kathmandu.🧵🇳🇵 Hier leben viele Frauen mit ihren Kindern unter extrem schweren Lebensbedingungen in großer Armut – ohne geregeltes Einkommen, ohne Perspektive. Was das Projekt leistet: 🧵 Frauen lernen in einer fundierten Ausbildung das Schneiderhandwerk 🖇️ Sie bekommen auch Business-Basics an die Hand 👗 Nach der Ausbildung können sie im Co-Working-Space erste Aufträge umsetzen 🌱 Ziel: Wirtschaftliche Unabhängigkeit & ein selbstbestimmtes Leben - auch für ihre Kinder 💛 Deshalb fließt ein großer Teil unseres Gewinns in dieses Projekt.💛 Wenn Du also mit uns reist, unterstützt Du nicht nur Deine eigene Entwicklung, sondern auch die von Frauen in schweren Lebenssituationen - auf der anderen Seite der Welt. 📅 Termine: 23.03. – 06.04.2026: Langtang 8.04. - 22.04.2026: Poon Hill ℹ️ Online-Infoabend: 29.06. um 19:00 Uhr (für eine Anmeldung schreib uns einfach an 🫶🏼) Alle Infos zu den Reisen & zur Anmeldung: #ichfühlmichwanderwohl 📷 .project ⸻ #wanderwohl #nepal #trekkingreise #mindfultrekking #frauenstärken #empowerment #ashavadiproject #fusionnepal #perspektivenschaffen #gemeinsamistbesser #wandern #wanderlust #achtsamkeit",English,Indo-Western/Fusion
Instagram,Phase1,Nepal_Primary,"🌟 Exciting Offer Alert! 🌟
Fusion Nepal brings you an unbeatable deal! Get your hands on premium-quality AirPods for just Rs. 2999! 🎧✨ Experience crystal-clear sound and seamless connectivity without breaking the bank.

🔥 Why Choose Our AirPods?

Superior audio quality
Long-lasting battery life
Sleek and lightweight design
Perfect for music, calls, and more!
🚚 Limited stock available, so hurry and grab yours before they’re gone! Visit our store or message us now to order!
#FusionNepal #AirPodsDeal #AffordableLuxury #Rs2999 #TechLovers #NepalShopping #MusicOnTheGo #WirelessEarphones #SoundExperience #BestPrice #ShopSmart #TrendingNow #GadgetDeals #NepalTech #FashionableTech #MusicLovers #EasyConnect",2,0,0,0,2024-11-04T10:15:06.000Z,,,"🌟 Exciting Offer Alert! 🌟 Fusion Nepal brings you an unbeatable deal! Get your hands on premium-quality AirPods for just Rs. 2999! 🎧✨ Experience crystal-clear sound and seamless connectivity without breaking the bank. 🔥 Why Choose Our AirPods? Superior audio quality Long-lasting battery life Sleek and lightweight design Perfect for music, calls, and more! 🚚 Limited stock available, so hurry and grab yours before they’re gone! Visit our store or message us now to order! #FusionNepal #AirPodsDeal #AffordableLuxury #Rs2999 #TechLovers #NepalShopping #MusicOnTheGo #WirelessEarphones #SoundExperience #BestPrice #ShopSmart #TrendingNow #GadgetDeals #NepalTech #FashionableTech #MusicLovers #EasyConnect",English,Indo-Western/Fusion
